用户ID,性别,年龄,是否会员,常用省份,常用城市
6170,女,18,否,河南,郑州
6171,男,31,是,内蒙古,鄂尔多斯
6172,男,20,否,吉林,长春
6173,男,36,是,广东,深圳
6174,男,21,否,浙江,绍兴
6175,男,35,是,宁夏,银川
6176,女,29,否,广东,佛山
6177,男,20,是,黑龙江,大庆
6178,男,27,是,辽宁,鞍山
6179,女,31,是,湖南,长沙
6180,女,24,是,四川,南充
6181,女,19,否,甘肃,兰州
6182,男,32,否,安徽,蚌埠
6183,男,20,否,广东,深圳
6184,女,18,否,安徽,蚌埠
6185,女,48,是,广东,佛山
6186,男,27,是,上海,上海
6187,女,22,否,江苏,常州
6188,女,54,是,甘肃,天水
6189,女,32,否,湖南,衡阳
6190,男,54,否,海南,三亚
6191,女,42,是,湖南,湘潭
6192,女,41,是,河南,郑州
6193,女,19,是,河南,洛阳
6194,男,24,否,黑龙江,大庆
6195,女,23,否,山东,威海
6196,女,30,否,重庆,重庆
6197,男,29,是,湖南,湘潭
6198,男,33,是,青海,西宁
6199,女,33,否,青海,海东
6200,女,27,否,青海,西宁
6201,男,24,否,重庆,重庆
6202,女,25,是,四川,成都
6203,男,33,是,湖北,宜昌
6204,女,20,是,上海,上海
6205,女,34,否,福建,漳州
6206,女,44,否,贵州,贵阳
6207,男,23,否,山东,青岛
6208,男,28,是,北京,北京
6209,女,23,是,江苏,南京
6210,男,51,否,湖南,株洲
6211,男,18,是,浙江,绍兴
6212,女,63,是,山西,大同
6213,女,19,是,福建,泉州
6214,男,28,否,广西,南宁
6215,女,37,否,广西,柳州
6216,女,24,否,河北,保定
6217,女,37,否,四川,乐山
6218,男,24,是,福建,泉州
6219,女,18,是,四川,乐山
6220,女,29,是,辽宁,沈阳
6221,女,51,否,山西,大同
6222,女,35,是,天津,天津
6223,女,37,否,福建,厦门
6224,女,28,是,吉林,长春
6225,女,36,是,上海,上海
6226,女,19,否,福建,厦门
6227,女,37,是,上海,上海
6228,女,21,否,河南,许昌
6229,男,50,否,山东,青岛
6230,男,42,是,湖南,湘潭
6231,男,41,是,广东,中山
6232,男,51,否,重庆,重庆
6233,男,32,是,上海,上海
6234,女,35,否,湖南,湘潭
6235,女,34,是,海南,海口
6236,女,20,否,浙江,杭州
6237,女,43,是,宁夏,银川
6238,男,18,是,天津,天津
6239,男,23,是,广东,东莞
6240,男,30,是,江苏,南京
6241,女,23,是,山东,烟台
6242,女,42,否,河南,新乡
6243,女,40,否,河北,石家庄
6244,男,40,是,黑龙江,哈尔滨
6245,女,42,否,吉林,吉林
6246,男,40,是,广西,北海
6247,男,54,否,福建,泉州
6248,女,31,是,内蒙古,鄂尔多斯
6249,女,39,是,内蒙古,鄂尔多斯
6250,男,29,是,湖南,湘潭
6251,男,31,是,北京,北京
6252,男,22,是,湖北,宜昌
6253,男,34,否,广东,广州
6254,男,26,否,陕西,宝鸡
6255,女,24,否,上海,上海
6256,男,18,否,湖南,衡阳
6257,男,29,否,上海,上海
6258,男,51,否,四川,成都
6259,女,19,是,安徽,安庆
6260,女,31,否,黑龙江,大庆
6261,男,51,否,上海,上海
6262,女,30,是,浙江,杭州
6263,女,20,是,天津,天津
6264,男,38,是,浙江,温州
6265,男,18,否,四川,乐山
6266,女,29,否,山东,烟台
6267,女,26,否,新疆,克拉玛依
6268,男,19,否,新疆,喀什
6269,女,49,否,新疆,克拉玛依
6270,男,28,是,重庆,重庆
6271,女,31,否,甘肃,酒泉
6272,女,32,是,四川,绵阳
6273,男,33,否,甘肃,酒泉
6274,男,20,否,吉林,长春
6275,女,40,是,广东,中山
6276,男,44,是,青海,海东
6277,女,35,否,新疆,喀什
6278,男,26,否,贵州,安顺
6279,男,48,否,甘肃,兰州
6280,男,26,否,河北,唐山
6281,男,31,是,山东,威海
6282,女,33,是,新疆,喀什
6283,女,33,否,广西,柳州
6284,女,20,否,上海,上海
6285,男,54,否,海南,海口
6286,男,24,否,山西,大同
6287,女,31,否,重庆,重庆
6288,男,21,否,四川,绵阳
6289,女,35,否,西藏,日喀则
6290,男,34,是,福建,漳州
6291,女,36,否,辽宁,大连
6292,女,38,否,湖南,衡阳
6293,男,34,是,河北,唐山
6294,男,30,是,上海,上海
6295,女,43,否,天津,天津
6296,女,18,是,青海,西宁
6297,女,25,是,青海,西宁
6298,男,23,是,内蒙古,包头
6299,女,37,是,山东,威海
6300,女,41,是,上海,上海
6301,男,54,是,北京,北京
6302,女,43,否,上海,上海
6303,男,42,否,湖南,长沙
6304,女,29,否,吉林,延边
6305,女,18,是,河北,廊坊
6306,女,41,是,贵州,贵阳
6307,女,32,是,天津,天津
6308,男,34,否,山西,太原
6309,女,24,否,河北,石家庄
6310,男,34,否,贵州,安顺
6311,女,22,否,山东,青岛
6312,男,22,是,重庆,重庆
6313,女,30,否,四川,乐山
6314,女,29,否,陕西,咸阳
6315,男,22,是,福建,漳州
6316,男,28,是,福建,漳州
6317,女,31,否,浙江,绍兴
6318,女,18,否,广东,深圳
6319,女,50,是,上海,上海
6320,女,40,否,北京,北京
6321,男,24,否,重庆,重庆
6322,男,39,是,湖南,株洲
6323,女,45,是,浙江,绍兴
6324,女,21,否,浙江,绍兴
6325,男,44,否,浙江,宁波
6326,男,31,否,黑龙江,哈尔滨
6327,男,48,否,广西,南宁
6328,女,24,否,安徽,芜湖
6329,女,23,是,广东,珠海
6330,女,49,否,江西,南昌
6331,男,34,否,上海,上海
6332,男,31,是,上海,上海
6333,女,32,否,陕西,渭南
6334,男,26,否,北京,北京
6335,女,34,否,浙江,杭州
6336,女,23,是,青海,西宁
6337,男,38,是,青海,海东
6338,女,33,否,黑龙江,哈尔滨
6339,男,22,是,湖北,襄阳
6340,女,27,否,重庆,重庆
6341,女,23,否,山西,临汾
6342,男,22,否,甘肃,天水
6343,男,39,否,内蒙古,包头
6344,女,29,否,河南,洛阳
6345,女,28,否,宁夏,石嘴山
6346,女,44,否,上海,上海
6347,女,27,是,天津,天津
6348,女,48,否,北京,北京
6349,女,35,否,河南,许昌
6350,女,28,否,天津,天津
6351,女,22,是,江西,南昌
6352,女,26,是,宁夏,银川
6353,男,21,否,贵州,安顺
6354,女,48,否,新疆,乌鲁木齐
6355,女,31,是,浙江,宁波
6356,女,18,是,黑龙江,齐齐哈尔
6357,男,51,否,江苏,南京
6358,男,34,是,甘肃,天水
6359,女,26,是,湖南,株洲
6360,男,26,否,陕西,渭南
6361,男,24,是,北京,北京
6362,男,37,是,四川,乐山
6363,女,22,否,浙江,宁波
6364,男,26,否,北京,北京
6365,男,27,否,北京,北京
6366,女,22,是,青海,海东
6367,女,69,是,贵州,遵义
6368,女,21,是,河南,新乡
6369,男,24,否,广西,柳州
6370,男,29,是,湖北,武汉
6371,男,24,否,广西,柳州
6372,女,31,是,上海,上海
6373,女,33,否,重庆,重庆
6374,女,34,是,黑龙江,齐齐哈尔
6375,女,28,是,内蒙古,鄂尔多斯
6376,男,27,是,黑龙江,齐齐哈尔
6377,男,21,是,黑龙江,大庆
6378,女,23,否,江苏,南京
6379,男,23,是,天津,天津
6380,男,58,否,海南,海口
6381,男,20,是,江苏,常州
6382,男,21,是,江苏,苏州
6383,女,30,是,湖北,荆州
6384,男,40,否,北京,北京
6385,女,48,否,四川,南充
6386,女,23,否,天津,天津
6387,男,25,否,河南,新乡
6388,女,43,否,广东,中山
6389,女,21,是,江西,赣州
6390,女,18,否,湖北,襄阳
6391,男,51,是,辽宁,鞍山
6392,男,41,是,海南,三亚
6393,女,30,否,北京,北京
6394,男,24,否,山西,大同
6395,女,53,否,安徽,合肥
6396,女,21,否,辽宁,大连
6397,女,25,否,云南,大理
6398,女,19,是,青海,海东
6399,男,45,是,河北,廊坊
6400,女,34,否,湖南,株洲
6401,男,31,是,天津,天津
6402,男,33,是,海南,三亚
6403,女,32,是,陕西,咸阳
6404,男,38,否,广东,中山
6405,女,30,是,江西,南昌
6406,男,39,是,广东,珠海
6407,女,20,是,新疆,喀什
6408,男,27,否,湖南,湘潭
6409,男,21,否,上海,上海
6410,女,18,是,四川,绵阳
6411,女,35,是,福建,福州
6412,男,29,否,福建,漳州
6413,女,33,是,广西,南宁
6414,男,33,是,安徽,安庆
6415,女,26,否,山东,烟台
6416,女,22,否,重庆,重庆
6417,男,28,是,北京,北京
6418,女,26,否,陕西,咸阳
6419,男,33,是,广东,佛山
6420,男,25,否,广西,北海
6421,女,18,否,福建,福州
6422,男,34,是,上海,上海
6423,男,21,否,福建,厦门
6424,男,38,否,安徽,蚌埠
6425,男,23,是,北京,北京
6426,男,30,否,江苏,无锡
6427,男,24,否,福建,厦门
6428,男,23,是,安徽,安庆
6429,女,21,否,广西,北海
6430,女,40,是,重庆,重庆
6431,女,24,是,安徽,合肥
6432,女,37,否,甘肃,兰州
6433,男,33,否,江西,九江
6434,女,24,是,甘肃,兰州
6435,女,49,是,新疆,喀什
6436,女,21,是,河北,唐山
6437,女,31,是,上海,上海
6438,女,32,是,上海,上海
6439,男,28,是,贵州,安顺
6440,男,20,否,浙江,温州
6441,女,42,是,河北,唐山
6442,男,30,否,浙江,绍兴
6443,男,50,是,上海,上海
6444,女,41,否,北京,北京
6445,女,20,是,四川,成都
6446,男,26,是,浙江,杭州
6447,男,38,否,宁夏,银川
6448,女,28,是,广东,东莞
6449,男,31,否,云南,昆明
6450,女,21,是,重庆,重庆
6451,女,32,是,河北,石家庄
6452,女,36,是,湖南,湘潭
6453,男,41,是,福建,泉州
6454,男,23,是,云南,大理
6455,女,34,是,江苏,南通
6456,女,27,是,西藏,日喀则
6457,男,25,否,内蒙古,包头
6458,男,62,是,安徽,安庆
6459,男,30,是,天津,天津
6460,女,34,否,天津,天津
6461,女,32,是,广东,深圳
6462,男,26,是,甘肃,酒泉
6463,男,28,是,河南,洛阳
6464,女,31,否,吉林,延边
6465,女,18,是,甘肃,兰州
6466,男,34,是,河南,许昌
6467,男,20,是,河北,石家庄
6468,男,33,否,贵州,安顺
6469,女,30,否,山东,烟台
6470,男,37,是,内蒙古,鄂尔多斯
6471,女,24,是,安徽,合肥
6472,女,22,否,广西,南宁
6473,女,39,是,黑龙江,齐齐哈尔
6474,男,39,是,山东,青岛
6475,男,37,否,四川,绵阳
6476,女,34,否,江苏,无锡
6477,女,20,是,北京,北京
6478,女,23,是,辽宁,抚顺
6479,女,37,是,吉林,吉林
6480,男,18,否,辽宁,大连
6481,女,29,否,黑龙江,齐齐哈尔
6482,女,18,否,山西,太原
6483,男,40,否,上海,上海
6484,男,24,是,江苏,常州
6485,男,25,是,重庆,重庆
6486,女,20,是,上海,上海
6487,男,28,是,北京,北京
6488,女,31,是,贵州,贵阳
6489,男,18,是,江西,九江
6490,男,23,是,上海,上海
6491,男,29,否,广东,广州
6492,女,28,否,广西,北海
6493,男,31,否,天津,天津
6494,女,27,否,重庆,重庆
6495,女,29,否,四川,绵阳
6496,女,31,是,湖南,湘潭
6497,男,26,否,河北,廊坊
6498,女,19,是,天津,天津
6499,男,20,否,河北,石家庄
6500,男,19,是,重庆,重庆
6501,男,40,是,海南,儋州
6502,女,47,是,广东,广州
6503,女,49,否,海南,海口
6504,女,32,否,湖南,湘潭
6505,男,33,是,江苏,南京
6506,女,33,否,海南,儋州
6507,女,22,是,山东,临沂
6508,男,40,是,云南,丽江
6509,男,45,否,辽宁,鞍山
6510,男,43,是,四川,宜宾
6511,男,44,否,湖北,襄阳
6512,男,42,否,北京,北京
6513,女,42,否,吉林,延边
6514,男,21,是,山西,大同
6515,女,36,否,广东,中山
6516,男,27,是,黑龙江,哈尔滨
6517,男,22,否,天津,天津
6518,男,54,否,贵州,遵义
6519,女,32,否,吉林,长春
6520,女,22,否,吉林,吉林
6521,女,20,否,福建,漳州
6522,男,37,否,湖北,武汉
6523,女,44,否,江西,上饶
6524,男,43,是,江苏,南京
6525,男,48,否,西藏,拉萨
6526,男,36,否,重庆,重庆
6527,男,20,否,西藏,日喀则
6528,女,20,是,山西,大同
6529,男,25,是,陕西,咸阳
6530,男,34,是,天津,天津
6531,女,58,否,重庆,重庆
6532,男,28,是,青海,海东
6533,女,19,是,海南,海口
6534,女,26,否,广东,珠海
6535,女,21,是,河北,石家庄
6536,女,33,是,河南,洛阳
6537,男,36,否,新疆,喀什
6538,女,26,否,陕西,西安
6539,女,19,否,福建,泉州
6540,男,25,是,山东,济南
6541,男,30,是,吉林,吉林
6542,女,27,是,湖北,宜昌
6543,女,43,否,黑龙江,哈尔滨
6544,男,43,是,河北,廊坊
6545,男,29,是,西藏,拉萨
6546,男,48,是,上海,上海
6547,女,35,是,山东,威海
6548,女,20,否,浙江,绍兴
6549,女,34,是,山东,济南
6550,男,26,否,江苏,南京
6551,女,41,是,北京,北京
6552,女,29,否,四川,乐山
6553,男,53,是,陕西,西安
6554,女,34,是,黑龙江,大庆
6555,女,20,是,河南,郑州
6556,男,31,是,天津,天津
6557,女,29,否,河南,洛阳
6558,男,31,是,吉林,吉林
6559,女,23,否,福建,厦门
6560,男,39,是,贵州,遵义
6561,女,30,是,新疆,克拉玛依
6562,女,31,是,上海,上海
6563,男,21,是,陕西,西安
6564,女,32,否,吉林,吉林
6565,女,21,是,福建,厦门
6566,女,33,是,河北,唐山
6567,女,47,否,内蒙古,包头
6568,男,24,是,天津,天津
6569,男,18,是,北京,北京
6570,男,35,否,湖南,长沙
6571,女,32,是,云南,昆明
6572,女,44,是,湖北,荆州
6573,男,41,否,陕西,宝鸡
6574,女,31,是,天津,天津
6575,女,21,否,天津,天津
6576,女,43,否,河南,郑州
6577,女,27,否,云南,曲靖
6578,男,42,是,福建,泉州
6579,女,24,否,辽宁,抚顺
6580,女,36,是,江西,九江
6581,男,29,否,上海,上海
6582,男,22,否,黑龙江,大庆
6583,男,26,否,四川,南充
6584,女,31,否,江苏,无锡
6585,男,27,是,浙江,杭州
6586,男,20,否,四川,乐山
6587,男,47,否,青海,西宁
6588,女,26,是,黑龙江,齐齐哈尔
6589,女,25,否,上海,上海
6590,女,18,否,福建,福州
6591,女,37,是,天津,天津
6592,男,18,是,贵州,安顺
6593,女,18,是,山西,运城
6594,女,42,是,广东,深圳
6595,男,33,否,吉林,延边
6596,男,32,是,云南,曲靖
6597,女,23,否,广东,中山
6598,男,37,是,河南,许昌
6599,女,33,是,吉林,吉林
6600,女,27,是,青海,西宁
6601,女,30,否,天津,天津
6602,女,40,是,天津,天津
6603,女,29,是,天津,天津
6604,女,23,否,青海,西宁
6605,男,32,否,浙江,杭州
6606,女,32,是,海南,海口
6607,男,45,是,陕西,渭南
6608,女,34,否,宁夏,石嘴山
6609,女,29,否,江苏,南京
6610,男,30,是,宁夏,石嘴山
6611,男,29,否,四川,乐山
6612,女,19,是,新疆,喀什
6613,女,33,否,广西,北海
6614,男,49,是,湖北,武汉
6615,女,34,是,北京,北京
6616,男,20,是,广东,佛山
6617,女,28,否,广东,珠海
6618,男,47,是,内蒙古,鄂尔多斯
6619,男,33,是,广东,中山
6620,男,24,否,浙江,温州
6621,女,23,否,广东,深圳
6622,男,23,否,上海,上海
6623,女,28,是,陕西,西安
6624,女,32,是,江西,上饶
6625,女,18,否,江苏,南京
6626,女,43,是,辽宁,沈阳
6627,女,28,否,吉林,长春
6628,女,20,是,四川,绵阳
6629,女,35,否,江苏,无锡
6630,男,26,否,广东,广州
6631,男,26,否,重庆,重庆
6632,女,25,是,山西,运城
6633,女,24,否,新疆,克拉玛依
6634,男,25,是,广东,中山
6635,女,24,否,河北,保定
6636,女,29,否,四川,南充
6637,男,19,否,重庆,重庆
6638,女,23,是,福建,厦门
6639,女,39,否,安徽,安庆
6640,男,18,否,天津,天津
6641,女,53,否,江苏,南通
6642,男,22,是,广东,东莞
6643,女,25,是,山西,大同
6644,女,42,是,安徽,安庆
6645,男,40,否,天津,天津
6646,男,27,是,湖北,襄阳
6647,女,44,否,宁夏,石嘴山
6648,男,35,否,北京,北京
6649,女,32,是,江苏,苏州
6650,男,26,否,湖北,宜昌
6651,男,22,否,吉林,延边
6652,女,32,是,重庆,重庆
6653,男,36,否,湖北,襄阳
6654,男,27,是,四川,成都
6655,男,43,是,天津,天津
6656,男,18,是,广东,深圳
6657,男,30,是,贵州,安顺
6658,男,21,是,河南,郑州
6659,男,21,否,新疆,喀什
6660,男,31,是,上海,上海
6661,女,31,否,江苏,苏州
6662,男,20,是,天津,天津
6663,男,21,否,宁夏,石嘴山
6664,女,51,否,浙江,温州
6665,女,31,是,湖北,襄阳
6666,男,23,否,北京,北京
6667,女,22,是,广西,南宁
6668,男,47,是,广西,桂林
6669,女,37,否,广东,深圳
6670,男,26,是,湖北,荆州
6671,女,68,是,天津,天津
6672,女,26,否,湖北,襄阳
6673,男,28,否,河北,石家庄
6674,男,34,否,湖北,宜昌
6675,女,50,否,天津,天津
6676,女,42,是,海南,海口
6677,男,43,是,江苏,南京
6678,女,30,是,天津,天津
6679,女,39,否,辽宁,鞍山
6680,男,21,否,西藏,日喀则
6681,女,42,是,山西,运城
6682,女,18,是,黑龙江,齐齐哈尔
6683,男,28,是,北京,北京
6684,女,34,否,安徽,合肥
6685,男,33,是,吉林,长春
6686,男,23,否,江苏,南通
6687,男,42,是,湖南,株洲
6688,男,21,是,西藏,日喀则
6689,女,27,否,江西,南昌
6690,女,21,是,湖北,荆州
6691,女,34,否,海南,儋州
6692,男,30,否,浙江,杭州
6693,女,33,否,福建,厦门
6694,女,25,否,福建,厦门
6695,男,54,否,新疆,克拉玛依
6696,女,28,是,河北,唐山
6697,男,46,是,河南,许昌
6698,男,19,是,江苏,常州
6699,女,29,是,安徽,合肥
6700,男,18,是,北京,北京
6701,男,37,否,山东,临沂
6702,女,46,是,吉林,长春
6703,男,23,否,内蒙古,呼和浩特
6704,女,37,是,浙江,金华
6705,女,23,否,内蒙古,包头
6706,男,33,否,江苏,常州
6707,男,21,否,天津,天津
6708,男,22,否,山西,运城
6709,男,33,否,贵州,遵义
6710,男,21,是,安徽,合肥
6711,男,42,否,天津,天津
6712,女,51,是,江西,上饶
6713,女,28,否,黑龙江,齐齐哈尔
6714,男,50,是,吉林,延边
6715,男,38,否,浙江,宁波
6716,女,27,是,辽宁,抚顺
6717,男,33,否,福建,漳州
6718,女,21,否,海南,海口
6719,男,20,否,湖南,株洲
6720,男,60,否,吉林,吉林
6721,女,28,是,陕西,宝鸡
6722,男,34,否,山西,太原
6723,男,26,是,山东,烟台
6724,男,32,是,山西,太原
6725,女,26,否,云南,大理
6726,女,41,是,江苏,无锡
6727,女,19,否,黑龙江,大庆
6728,男,32,是,新疆,乌鲁木齐
6729,男,31,是,上海,上海
6730,男,25,是,四川,乐山
6731,男,35,是,上海,上海
6732,男,22,否,湖北,襄阳
6733,女,26,是,山东,威海
6734,女,30,是,四川,绵阳
6735,女,39,否,上海,上海
6736,男,31,是,陕西,咸阳
6737,女,21,否,山东,烟台
6738,女,35,是,辽宁,抚顺
6739,女,18,否,重庆,重庆
6740,女,26,否,江苏,南京
6741,女,24,是,海南,三亚
6742,男,25,否,天津,天津
6743,男,51,否,江西,赣州
6744,男,21,是,北京,北京
6745,男,49,否,广西,南宁
6746,男,30,是,安徽,安庆
6747,男,41,是,江西,九江
6748,女,26,是,天津,天津
6749,男,28,是,北京,北京
6750,男,54,是,福建,漳州
6751,男,31,是,广西,北海
6752,男,19,否,甘肃,兰州
6753,女,28,否,福建,福州
6754,女,39,否,天津,天津
6755,女,24,是,河北,廊坊
6756,男,23,是,山东,临沂
6757,男,31,是,河北,唐山
6758,女,32,否,广东,中山
6759,男,49,是,湖南,衡阳
6760,男,26,是,西藏,日喀则
6761,女,20,否,湖南,湘潭
6762,女,20,是,山东,济南
6763,女,20,是,江西,九江
6764,女,28,是,福建,泉州
6765,男,44,是,四川,南充
6766,男,42,是,湖南,株洲
6767,男,21,否,江苏,无锡
6768,女,26,是,内蒙古,鄂尔多斯
6769,女,19,否,内蒙古,鄂尔多斯
6770,男,43,否,河北,石家庄
6771,男,18,否,广东,深圳
6772,男,20,否,河北,石家庄
6773,男,34,是,山西,太原
6774,男,24,否,江苏,常州
6775,男,42,否,黑龙江,齐齐哈尔
6776,男,24,是,江苏,苏州
6777,男,42,是,北京,北京
6778,男,30,是,湖北,襄阳
6779,女,22,否,辽宁,鞍山
6780,女,20,是,江苏,南通
6781,女,45,否,江西,上饶
6782,女,22,否,浙江,温州
6783,男,30,否,黑龙江,哈尔滨
6784,女,33,否,山东,青岛
6785,女,26,是,青海,西宁
6786,女,36,否,四川,宜宾
6787,女,57,否,天津,天津
6788,男,24,是,福建,厦门
6789,女,20,是,福建,福州
6790,女,26,否,重庆,重庆
6791,男,26,是,广东,广州
6792,女,34,否,广东,深圳
6793,男,28,是,湖北,襄阳
6794,女,19,否,新疆,乌鲁木齐
6795,男,35,否,浙江,宁波
6796,女,21,是,山东,临沂
6797,男,32,否,重庆,重庆
6798,女,30,是,浙江,绍兴
6799,男,38,是,安徽,蚌埠
6800,男,20,否,北京,北京
6801,女,31,否,上海,上海
6802,男,21,否,贵州,遵义
6803,男,25,是,吉林,延边
6804,女,22,是,福建,福州
6805,男,31,是,北京,北京
6806,女,32,是,山东,烟台
